date,temp_max,temp_min,temp_mean,humidity_mean,rainfall_mm,wind_speed_max,cloud_cover_percent
2012-05-11,29.5,19.3,23.8,64,0.1,15.0,36
2012-05-12,28.1,20.4,22.9,74,3.4,15.9,51
2012-05-13,26.9,19.3,23.0,69,0.6,13.7,69
2012-05-14,28.1,19.1,23.3,70,0.2,15.0,48
2012-05-15,28.2,19.5,23.1,71,3.1,14.7,52
2012-05-16,26.1,19.9,22.1,74,1.2,17.6,95
2012-05-17,28.5,17.8,22.8,66,0.0,16.6,83
2012-05-18,30.1,17.9,23.9,61,0.0,16.1,48
2012-05-19,29.6,18.7,23.9,61,0.0,15.4,53
2012-05-20,29.9,18.5,24.1,60,0.0,12.9,47
2012-05-21,31.3,18.0,24.6,56,0.0,13.5,3
2012-05-22,31.6,18.6,24.9,58,0.0,15.1,12
2012-05-23,27.2,18.8,23.3,64,0.6,16.8,39
2012-05-24,29.0,18.5,23.4,58,0.0,16.8,55
2012-05-25,26.1,18.6,22.1,69,0.5,14.8,49
2012-05-26,28.5,17.4,23.0,64,0.0,13.5,31
2012-05-27,28.9,18.5,23.5,63,0.0,15.6,37
2012-05-28,28.0,18.2,23.1,63,0.2,13.6,34
2012-05-29,28.4,17.7,23.2,60,0.0,16.3,42
2012-05-30,28.6,17.4,23.0,64,0.0,15.3,52
2012-05-31,28.4,18.8,23.4,64,0.1,14.5,54
2012-06-01,30.3,18.9,24.0,55,0.0,15.2,81
2012-06-02,29.5,18.2,23.6,53,0.0,15.9,82
2012-06-03,27.4,17.2,22.5,61,0.0,12.1,87
2012-06-04,27.2,18.0,22.3,62,0.0,14.2,81
2012-06-05,28.5,16.7,22.6,55,0.0,15.1,43
2012-06-06,28.4,16.1,22.2,54,0.0,14.5,58
2012-06-07,30.1,16.8,23.1,58,0.0,14.2,51
2012-06-08,29.8,18.1,23.4,62,0.2,10.9,46
2012-06-09,28.7,19.3,24.0,61,0.0,12.0,56
2012-06-10,30.7,18.0,24.3,56,0.0,12.4,30
2012-06-11,30.0,18.3,23.8,57,0.0,18.0,32
2012-06-12,28.3,17.6,22.7,57,0.0,17.2,46
2012-06-13,29.1,16.7,22.8,54,0.0,13.6,90
2012-06-14,29.5,16.0,23.0,48,0.0,15.5,100
2012-06-15,29.4,17.6,23.0,56,0.0,14.1,100
2012-06-16,27.2,16.9,22.1,59,0.0,13.8,84
2012-06-17,28.4,17.4,22.5,56,0.0,15.1,100
2012-06-18,28.1,17.3,22.4,58,0.0,16.3,100
2012-06-19,27.3,17.8,22.5,57,0.0,15.8,100
2012-06-20,28.9,18.5,22.7,56,0.0,15.9,95
2012-06-21,28.7,17.5,22.9,53,0.0,13.7,89
2012-06-22,29.8,17.5,23.2,58,0.0,16.7,100
2012-06-23,29.1,18.8,22.8,68,4.4,18.0,100
2012-06-24,27.9,18.0,22.4,70,1.0,13.4,86
2012-06-25,28.1,19.4,23.2,66,0.2,14.9,100
2012-06-26,27.1,19.2,22.8,64,0.2,16.6,99
2012-06-27,28.1,17.3,22.1,59,0.0,15.3,94
2012-06-28,29.0,15.8,22.2,54,0.0,13.6,91
2012-06-29,28.4,16.0,22.0,55,0.0,14.0,77
2012-06-30,26.0,15.5,21.3,61,0.0,14.3,63
2012-07-01,26.2,16.2,21.5,59,0.0,13.9,85
2012-07-02,28.1,16.6,22.1,57,0.0,15.4,85
2012-07-03,28.7,16.7,22.3,58,0.0,14.2,47
2012-07-04,26.7,16.4,21.8,59,0.0,14.9,70
2012-07-05,27.5,16.6,21.9,58,0.0,15.5,87
2012-07-06,27.3,16.9,21.9,57,0.0,15.1,55
2012-07-07,26.2,16.8,21.3,60,0.0,13.0,61
2012-07-08,29.3,16.5,22.1,59,0.0,16.6,49
2012-07-09,26.3,17.6,21.2,63,0.3,14.5,69
2012-07-10,25.4,17.3,21.1,62,0.1,13.1,78
2012-07-11,27.9,15.9,21.6,58,0.0,14.4,62
2012-07-12,27.5,16.3,21.3,61,0.1,14.2,84
2012-07-13,28.4,16.4,22.1,54,0.0,13.6,84
2012-07-14,28.4,16.1,22.3,57,0.0,16.9,84
2012-07-15,28.4,16.4,22.3,58,0.0,14.1,64
2012-07-16,26.3,18.1,21.7,66,0.6,15.0,72
2012-07-17,27.1,18.0,22.0,62,0.4,15.2,78
2012-07-18,25.7,16.5,21.2,60,0.0,14.3,74
2012-07-19,25.6,16.9,20.9,60,0.0,11.6,83
2012-07-20,26.7,15.5,21.3,61,0.0,15.8,72
2012-07-21,29.8,15.7,22.2,59,0.0,18.1,27
2012-07-22,28.8,17.8,22.3,57,0.0,15.0,65
2012-07-23,29.9,15.3,22.5,49,0.0,15.3,50
2012-07-24,29.2,17.3,22.8,51,0.0,16.5,50
2012-07-25,27.9,16.8,22.3,58,0.0,17.0,56
2012-07-26,26.4,16.0,21.6,58,0.0,12.6,62
2012-07-27,26.7,16.3,21.6,59,0.0,13.6,95
2012-07-28,25.7,16.7,21.3,65,0.1,14.3,100
2012-07-29,24.7,18.2,21.1,66,0.6,12.4,100
2012-07-30,26.7,17.1,21.5,57,0.0,16.3,97
2012-07-31,27.3,15.9,21.4,56,0.0,16.3,96
2012-08-01,29.4,15.2,22.1,55,0.0,17.6,62
2012-08-02,26.5,16.6,21.7,60,0.0,16.4,77
2012-08-03,28.3,17.0,22.5,53,0.0,16.6,83
2012-08-04,28.9,16.2,22.5,52,0.0,12.3,95
2012-08-05,29.4,16.3,22.8,52,0.0,16.9,89
2012-08-06,29.7,16.4,22.8,53,0.0,17.5,61
2012-08-07,29.5,16.5,23.2,52,0.0,15.5,91
2012-08-08,29.1,19.3,23.4,64,0.0,17.4,91
2012-08-09,30.2,17.8,23.1,58,0.0,19.7,71
2012-08-10,23.9,17.7,20.5,74,1.4,16.9,72
2012-08-11,29.1,15.1,21.7,63,0.0,15.8,43
2012-08-12,28.2,16.5,21.8,58,0.0,13.7,89
2012-08-13,28.4,15.1,21.9,55,0.0,15.9,65
2012-08-14,28.6,17.0,22.0,54,0.0,15.6,53
2012-08-15,29.3,15.1,22.3,49,0.0,15.8,28
2012-08-16,25.5,16.9,21.3,60,0.1,15.8,67
2012-08-17,24.7,16.8,20.9,59,0.0,11.7,75
2012-08-18,25.9,17.8,21.6,56,0.0,15.8,91
2012-08-19,28.2,16.7,21.8,61,0.8,18.7,53
2012-08-20,25.8,18.1,21.3,66,0.3,16.0,74
2012-08-21,28.6,16.9,22.3,59,0.4,15.3,40
2012-08-22,29.0,16.0,22.0,55,0.0,12.1,29
2012-08-23,28.9,15.9,21.7,59,0.0,17.7,78
2012-08-24,29.6,16.6,22.4,56,0.0,18.4,81
2012-08-25,27.5,17.0,21.7,58,0.2,16.0,78
2012-08-26,28.9,16.8,22.4,57,0.0,19.1,62
2012-08-27,28.7,17.5,22.6,61,0.0,17.1,48
2012-08-28,27.4,18.5,22.6,61,0.1,17.0,76
2012-08-29,29.0,17.6,22.9,57,0.0,18.5,35
2012-08-30,28.7,16.5,22.4,58,0.0,17.1,56
2012-08-31,29.3,16.0,22.4,59,0.0,19.0,70
2012-09-01,28.7,17.6,22.2,59,0.0,17.1,85
2012-09-02,28.7,17.8,22.2,63,0.5,19.0,68
2012-09-03,29.8,18.3,23.2,54,0.0,16.8,72
2012-09-04,30.1,15.8,22.7,49,0.0,20.6,23
2012-09-05,30.3,16.9,22.9,47,0.0,20.4,84
2012-09-06,30.5,16.9,22.9,52,0.0,19.9,62
2012-09-07,27.8,17.1,22.1,58,0.0,16.1,66
2012-09-08,29.9,17.5,22.5,52,0.0,20.0,96
2012-09-09,29.5,16.0,22.7,49,0.0,14.0,75
2012-09-10,30.2,16.9,23.1,55,0.0,18.7,53
2012-09-11,27.5,18.9,22.7,64,0.0,16.7,75
2012-09-12,28.6,18.3,23.2,63,0.3,16.5,49
2012-09-13,27.9,18.3,22.8,60,0.0,19.5,49
2012-09-14,28.0,18.3,22.9,58,0.0,17.1,57
2012-09-15,30.8,17.5,23.4,51,0.0,20.9,26
2012-09-16,30.9,16.8,23.6,50,0.0,19.7,7
2012-09-17,29.4,17.0,23.0,54,0.0,16.6,40
2012-09-18,30.0,17.5,23.2,57,0.0,18.9,31
2012-09-19,30.7,18.2,23.6,54,0.0,18.5,34
2012-09-20,31.0,16.9,23.6,53,0.0,17.6,16
2012-09-21,30.7,17.9,23.3,55,0.0,17.5,36
2012-09-22,30.2,15.7,22.8,50,0.0,16.6,5
2012-09-23,31.4,15.8,23.4,50,0.0,15.8,13
2012-09-24,31.6,16.7,23.9,50,0.0,13.8,41
2012-09-25,31.9,17.6,24.5,55,0.0,15.7,50
2012-09-26,31.5,17.7,24.4,45,0.0,20.5,41
2012-09-27,30.7,17.4,23.6,51,0.0,17.8,74
2012-09-28,30.0,17.1,23.8,50,0.0,15.3,25
2012-09-29,30.5,19.2,24.3,60,0.0,14.5,50
2012-09-30,30.7,19.4,24.4,59,0.0,16.5,44
2012-10-01,29.0,18.4,23.2,64,0.7,15.8,46
2012-10-02,29.8,18.2,23.7,55,0.0,18.2,56
2012-10-03,30.3,16.7,23.0,57,0.0,19.2,24
2012-10-04,30.3,17.9,23.6,53,0.0,18.0,62
2012-10-05,30.4,18.7,23.9,55,0.0,17.0,85
2012-10-06,29.3,18.5,23.6,59,0.0,18.3,60
2012-10-07,30.9,18.7,24.3,59,0.4,17.9,47
2012-10-08,31.8,19.1,24.8,58,0.0,14.4,38
2012-10-09,32.9,19.6,25.1,57,0.4,16.2,68
2012-10-10,31.2,19.6,24.3,65,2.7,17.6,55
2012-10-11,26.6,19.6,22.0,80,10.9,14.3,88
2012-10-12,27.9,18.8,22.3,77,6.6,16.7,88
2012-10-13,25.8,18.8,21.2,84,11.2,15.8,98
2012-10-14,25.8,18.4,21.3,79,8.2,15.2,92
2012-10-15,28.1,17.6,22.6,61,0.0,18.3,74
2012-10-16,29.6,16.7,22.6,58,0.0,17.0,50
2012-10-17,28.7,16.6,22.7,61,0.0,14.7,25
2012-10-18,29.1,17.7,23.5,63,0.1,14.8,69
2012-10-19,28.7,19.4,23.2,77,8.2,13.5,84
2012-10-20,27.8,19.1,22.8,77,4.1,14.6,78
2012-10-21,29.1,18.5,23.1,67,4.1,15.3,60
2012-10-22,29.4,18.6,23.4,60,0.0,15.5,48
2012-10-23,28.0,19.5,23.4,69,0.7,14.4,58
2012-10-24,28.2,20.0,23.7,68,1.1,13.6,54
2012-10-25,30.2,19.6,24.3,61,0.6,16.3,82
2012-10-26,31.8,17.8,24.7,56,0.0,18.3,48
2012-10-27,30.5,19.7,23.9,67,1.4,16.4,73
2012-10-28,30.5,19.6,24.7,55,0.0,16.1,41
2012-10-29,31.3,18.3,24.8,53,0.0,17.8,13
2012-10-30,31.4,18.4,24.6,56,0.1,15.7,61
2012-10-31,31.0,19.0,24.7,56,0.0,15.5,87
2012-11-01,29.3,20.2,24.5,64,0.4,14.7,85
2012-11-02,26.9,19.2,22.2,76,5.5,11.3,84
2012-11-03,25.6,18.5,21.4,81,12.5,13.3,93
2012-11-04,26.8,18.7,21.9,77,2.0,14.9,63
2012-11-05,27.8,18.7,22.8,70,0.5,12.0,50
2012-11-06,28.9,19.0,23.7,67,1.4,12.7,75
2012-11-07,31.1,18.8,24.6,62,0.5,14.8,83
2012-11-08,30.3,20.4,24.7,65,0.5,17.2,60
2012-11-09,26.6,19.2,22.1,80,11.7,11.5,95
2012-11-10,26.0,18.8,21.5,81,6.7,12.4,94
2012-11-11,28.3,18.4,23.0,69,1.2,13.0,51
2012-11-12,29.4,18.8,24.2,63,0.0,11.6,23
2012-11-13,30.6,18.6,24.4,60,0.0,14.7,45
2012-11-14,29.9,18.4,24.3,63,0.0,14.2,64
2012-11-15,30.0,20.7,24.3,68,1.5,16.9,56
2012-11-16,27.3,20.3,23.4,74,3.4,12.5,68
2012-11-17,28.9,19.3,23.9,71,2.3,12.1,89
2012-11-18,28.2,20.0,23.4,72,4.9,12.6,80
2012-11-19,28.1,19.9,23.5,73,0.2,11.4,66
2012-11-20,25.9,19.8,22.5,81,17.2,8.9,85
2012-11-21,28.2,19.6,22.9,79,1.7,13.6,97
2012-11-22,28.9,19.8,23.6,75,2.2,14.5,77
2012-11-23,27.3,19.7,23.1,75,0.7,11.9,81
2012-11-24,26.4,19.3,22.6,77,6.5,12.6,57
2012-11-25,27.7,19.4,23.2,73,2.1,13.1,55
2012-11-26,29.0,20.1,24.0,68,0.5,12.0,75
2012-11-27,28.4,20.1,23.6,74,1.2,16.3,83
2012-11-28,27.7,19.3,22.9,74,2.2,12.2,89
2012-11-29,29.2,19.2,23.3,71,2.8,16.0,50
2012-11-30,27.5,19.4,22.9,75,2.2,13.1,60
2012-12-01,26.5,19.2,22.7,77,4.9,14.2,68
2012-12-02,25.7,18.8,22.1,80,8.1,12.7,77
2012-12-03,26.5,19.6,22.5,73,0.9,9.4,72
2012-12-04,28.7,20.0,23.6,68,1.6,11.9,77
2012-12-05,27.8,19.3,23.2,73,3.3,11.7,71
2012-12-06,26.6,19.4,22.3,81,13.8,15.1,82
2012-12-07,27.6,19.0,22.4,80,7.4,11.2,66
2012-12-08,27.3,19.2,22.7,78,3.3,12.6,66
2012-12-09,24.9,19.9,21.9,84,6.4,12.5,74
2012-12-10,28.9,19.9,23.8,70,0.0,14.3,56
2012-12-11,29.5,19.3,24.3,63,0.0,14.8,29
2012-12-12,28.1,19.4,23.7,69,0.6,14.3,45
2012-12-13,28.0,18.9,23.3,74,1.2,15.9,45
2012-12-14,25.5,19.0,21.9,82,2.7,14.0,64
2012-12-15,27.4,18.6,22.7,71,2.9,15.1,52
2012-12-16,27.0,19.1,22.9,73,1.0,10.8,60
2012-12-17,27.8,20.0,22.9,78,0.7,14.2,65
2012-12-18,24.1,18.6,21.1,85,11.4,13.5,75
2012-12-19,25.8,19.0,21.8,79,24.2,14.8,80
2012-12-20,28.8,16.7,22.8,61,0.0,13.8,27
2012-12-21,29.1,17.5,23.0,69,2.9,10.8,45
2012-12-22,28.4,18.9,22.3,81,8.7,14.6,65
2012-12-23,27.2,19.3,22.4,80,8.2,13.0,72
2012-12-24,29.7,19.0,23.2,74,6.3,11.5,79
2012-12-25,28.6,19.4,23.2,76,4.6,12.7,53
2012-12-26,28.5,19.2,23.3,77,4.8,9.8,82
2012-12-27,27.9,19.1,22.9,78,5.4,12.2,75
2012-12-28,27.5,19.6,22.2,85,11.9,12.3,92
2012-12-29,25.5,19.0,21.4,87,15.0,10.0,89
2012-12-30,25.8,18.7,21.9,80,0.6,11.4,75
2012-12-31,26.8,17.7,22.3,79,1.4,9.8,42
2013-01-01,29.1,18.3,23.4,74,0.2,13.2,63
2013-01-02,28.6,19.8,23.6,74,4.7,12.7,68
2013-01-03,27.4,19.4,23.3,68,0.1,14.0,79
2013-01-04,26.3,17.5,22.3,70,0.3,12.0,93
2013-01-05,28.0,17.7,23.1,73,0.2,10.5,65
2013-01-06,29.0,19.6,23.8,73,3.9,10.7,84
2013-01-07,29.0,19.4,23.9,74,1.8,11.4,86
2013-01-08,27.2,20.1,23.2,80,3.4,12.7,61
2013-01-09,27.1,19.0,23.2,73,1.0,12.9,37
2013-01-10,28.5,19.6,24.1,65,0.0,10.5,28
2013-01-11,28.4,19.8,23.8,70,0.1,12.9,44
2013-01-12,28.1,19.7,23.7,71,0.7,13.9,49
2013-01-13,26.2,18.7,22.0,79,6.6,12.5,56
2013-01-14,26.9,19.1,22.9,71,0.4,13.1,49
2013-01-15,25.7,19.2,22.4,80,4.9,12.4,85
2013-01-16,28.0,19.2,23.1,71,1.8,12.1,76
2013-01-17,26.8,19.1,22.6,76,2.1,12.1,70
2013-01-18,27.2,18.7,22.8,76,0.9,14.0,37
2013-01-19,28.4,17.5,22.9,67,0.0,15.3,20
2013-01-20,29.4,18.4,23.8,59,0.0,12.8,72
2013-01-21,28.6,17.7,23.0,67,0.0,13.8,31
2013-01-22,29.3,18.2,23.7,66,0.0,14.0,37
2013-01-23,28.9,19.3,24.0,69,0.3,13.4,89
2013-01-24,28.1,20.3,24.1,72,1.1,14.1,71
2013-01-25,28.3,19.6,23.6,71,0.2,13.5,42
2013-01-26,29.5,17.6,23.9,61,0.0,12.9,47
2013-01-27,28.1,18.1,23.1,69,0.0,12.8,55
2013-01-28,29.7,18.6,23.9,66,0.0,11.3,74
2013-01-29,30.4,19.2,24.2,66,3.7,8.4,74
2013-01-30,28.6,20.0,23.7,77,16.9,9.2,86
2013-01-31,31.1,19.5,24.1,74,8.4,11.5,78
2013-02-01,25.2,19.4,22.4,83,3.7,10.0,98
2013-02-02,27.9,19.9,23.6,72,0.0,11.2,92
2013-02-03,28.0,18.9,23.4,69,0.5,11.0,89
2013-02-04,28.9,18.1,24.0,63,0.0,15.2,60
2013-02-05,28.5,19.2,23.8,66,0.0,11.3,35
2013-02-06,27.5,20.1,23.3,75,1.8,14.2,48
2013-02-07,27.3,19.8,23.2,74,1.8,13.5,60
2013-02-08,27.9,19.7,23.6,70,0.5,14.0,70
2013-02-09,30.0,17.6,24.2,59,0.0,13.3,28
2013-02-10,29.5,19.3,24.0,64,0.0,14.4,48
2013-02-11,29.4,18.9,24.1,63,0.0,11.4,60
2013-02-12,30.2,18.5,24.4,62,0.0,12.1,67
2013-02-13,29.8,18.8,24.3,66,0.0,14.6,32
2013-02-14,30.4,19.6,25.2,63,0.0,9.9,54
2013-02-15,31.1,19.1,25.3,56,0.0,12.8,41
2013-02-16,31.2,19.9,25.5,57,0.0,12.3,61
2013-02-17,32.4,19.6,25.7,55,0.0,15.1,91
2013-02-18,31.3,20.1,25.4,56,0.0,15.5,41
2013-02-19,32.6,18.0,26.0,49,0.0,15.2,18
2013-02-20,32.6,19.3,26.0,56,0.0,14.8,60
2013-02-21,32.4,20.9,26.4,59,0.3,13.2,65
2013-02-22,32.9,20.6,26.6,55,0.0,16.1,47
2013-02-23,32.3,19.3,26.3,50,0.0,17.6,44
2013-02-24,31.7,18.6,25.3,51,0.0,16.6,39
2013-02-25,29.9,19.0,24.5,57,0.0,16.1,57
2013-02-26,27.8,20.0,23.7,66,1.6,15.1,97
2013-02-27,28.6,19.6,24.1,63,1.0,14.9,57
2013-02-28,30.4,20.1,24.7,61,0.2,12.1,59
2013-03-01,31.5,19.0,25.5,56,0.0,12.8,31
2013-03-02,32.1,18.7,25.4,56,0.0,15.9,47
2013-03-03,31.7,19.9,25.4,54,0.0,12.9,46
2013-03-04,31.7,19.9,25.3,62,0.1,18.8,33
2013-03-05,31.2,21.3,25.8,63,1.1,15.6,76
2013-03-06,31.0,21.4,26.0,63,1.0,15.0,89
2013-03-07,31.5,20.6,25.6,67,2.7,18.8,84
2013-03-08,29.3,20.7,24.4,74,3.3,14.5,71
2013-03-09,29.2,20.8,24.3,74,3.1,14.7,70
2013-03-10,29.4,19.8,24.1,73,3.6,14.3,74
2013-03-11,28.2,20.2,24.2,74,3.6,15.1,72
2013-03-12,29.9,20.9,24.7,69,0.6,15.5,41
2013-03-13,29.4,19.9,24.6,69,2.3,13.4,44
2013-03-14,28.0,20.0,23.8,72,5.6,12.0,58
2013-03-15,29.4,19.3,24.0,72,2.9,15.6,52
2013-03-16,29.0,20.0,24.0,72,4.4,13.5,54
2013-03-17,30.0,20.1,24.8,68,0.4,12.8,46
2013-03-18,30.2,21.0,25.4,67,0.5,15.7,72
2013-03-19,27.7,20.4,23.6,78,6.3,11.3,99
2013-03-20,26.5,19.9,22.3,83,10.4,7.8,96
2013-03-21,26.8,19.7,23.1,77,1.2,13.6,64
2013-03-22,28.2,20.0,23.3,75,3.6,13.0,69
2013-03-23,28.5,19.4,23.6,75,3.9,12.6,94
2013-03-24,29.0,20.1,24.0,73,3.5,15.3,61
2013-03-25,28.9,20.1,24.1,71,5.1,12.3,58
2013-03-26,28.0,20.2,23.6,75,4.3,12.3,85
2013-03-27,29.8,19.8,24.0,74,7.3,14.6,90
2013-03-28,28.1,20.0,23.2,78,8.4,11.3,95
2013-03-29,27.9,19.9,22.8,80,6.6,11.1,87
2013-03-30,26.8,20.4,22.8,81,14.1,15.6,71
2013-03-31,28.0,19.4,23.0,78,7.0,12.9,58
2013-04-01,25.1,19.7,22.1,85,8.2,9.7,97
2013-04-02,29.5,20.0,24.0,69,2.5,11.5,91
2013-04-03,28.6,20.7,23.9,73,3.9,12.6,62
2013-04-04,27.3,19.7,23.4,79,1.9,11.7,83
2013-04-05,29.2,20.3,24.2,76,3.4,9.7,72
2013-04-06,26.2,20.3,22.6,85,34.3,12.0,98
2013-04-07,28.1,20.7,23.4,80,12.9,8.9,87
2013-04-08,29.6,19.8,23.9,76,4.8,9.5,50
2013-04-09,28.0,20.6,23.6,76,2.4,9.1,61
2013-04-10,30.2,20.1,24.3,74,5.4,12.1,82
2013-04-11,27.8,20.0,23.0,83,16.1,12.8,90
2013-04-12,27.5,19.9,22.6,82,9.8,10.3,89
2013-04-13,27.2,19.5,21.9,86,22.9,6.9,93
2013-04-14,27.9,18.6,23.0,77,1.5,11.6,72
2013-04-15,27.0,19.8,22.9,78,7.2,11.0,82
2013-04-16,27.4,19.6,23.0,76,4.7,12.0,80
2013-04-17,28.0,19.6,23.3,77,0.7,12.8,82
2013-04-18,29.3,19.2,24.0,73,2.4,9.7,36
2013-04-19,27.5,19.9,23.1,79,5.7,15.0,93
2013-04-20,26.8,19.8,22.8,79,2.2,12.2,85
2013-04-21,29.2,19.7,24.0,70,1.6,12.6,69
2013-04-22,29.5,20.3,24.1,72,0.7,11.2,67
2013-04-23,28.0,20.3,23.2,76,3.0,13.0,75
2013-04-24,27.5,19.9,23.4,74,0.1,11.8,50
2013-04-25,29.1,20.3,24.3,66,1.1,10.8,71
2013-04-26,27.8,20.0,23.6,72,2.2,13.1,58
2013-04-27,27.5,19.6,22.8,76,6.4,14.7,70
2013-04-28,26.8,19.0,22.6,75,0.5,16.4,70
2013-04-29,27.6,19.1,23.3,71,0.3,13.9,53
2013-04-30,25.3,19.6,22.2,79,4.2,13.8,79
2013-05-01,27.2,18.5,22.7,72,0.0,14.7,39
2013-05-02,26.9,19.1,22.7,71,0.0,15.0,49
2013-05-03,25.4,19.7,22.1,72,0.0,15.3,59
2013-05-04,23.2,18.5,21.1,80,1.7,15.0,83
2013-05-05,24.7,19.7,21.4,84,12.1,14.9,82
2013-05-06,24.3,18.4,21.1,82,0.8,14.9,84
2013-05-07,24.6,18.8,21.4,82,4.8,11.9,92
2013-05-08,27.5,19.1,22.6,70,0.0,15.1,65
2013-05-09,28.2,18.3,23.0,69,0.0,14.7,33
2013-05-10,28.4,19.5,23.1,74,1.5,13.6,43
2013-05-11,27.3,19.8,23.1,71,0.2,18.4,71
2013-05-12,27.6,18.0,22.7,68,0.0,15.8,39
2013-05-13,26.7,18.7,22.4,72,0.7,14.6,46
2013-05-14,26.4,18.7,22.3,70,0.0,13.8,58
2013-05-15,28.2,18.4,22.8,66,0.0,15.3,22
2013-05-16,27.7,18.3,22.5,68,0.0,12.6,41
2013-05-17,28.9,17.8,22.7,66,0.0,14.8,17
2013-05-18,26.6,18.2,22.1,69,0.0,15.3,43
2013-05-19,29.0,17.3,23.2,59,0.0,13.9,24
2013-05-20,29.0,16.8,22.9,60,0.0,13.9,40
2013-05-21,28.0,17.7,22.5,65,0.0,13.9,41
2013-05-22,27.3,18.2,22.7,65,0.0,13.6,79
2013-05-23,29.5,19.0,23.4,62,0.0,12.9,51
2013-05-24,30.0,17.4,23.5,62,0.0,11.5,57
2013-05-25,30.2,17.8,23.7,62,0.0,14.9,85
2013-05-26,28.2,17.8,23.2,67,0.0,12.8,55
2013-05-27,27.4,18.3,22.8,68,0.1,13.9,34
2013-05-28,27.7,18.4,22.9,68,0.0,14.8,65
2013-05-29,28.7,18.2,23.2,61,0.0,14.3,74
2013-05-30,27.0,17.5,21.4,65,0.3,18.1,48
2013-05-31,27.1,18.0,22.6,63,0.0,13.8,88
2013-06-01,28.5,17.3,22.6,62,0.0,15.0,74
2013-06-02,28.7,16.1,22.3,61,0.0,15.2,70
2013-06-03,28.5,16.8,22.4,60,0.0,15.5,32
2013-06-04,28.9,17.0,22.4,61,0.0,16.2,35
2013-06-05,27.8,17.8,22.5,63,0.0,13.6,70
2013-06-06,28.7,18.1,22.6,60,0.3,14.2,79
2013-06-07,29.2,15.7,22.3,54,0.0,13.7,70
2013-06-08,28.7,16.3,22.4,54,0.0,15.1,32
2013-06-09,26.7,16.3,21.3,64,0.0,15.8,58
2013-06-10,26.4,17.6,21.7,65,0.2,13.7,94
2013-06-11,28.2,17.3,22.3,57,0.0,14.1,73
2013-06-12,28.1,15.9,22.1,60,0.0,11.9,63
2013-06-13,29.6,15.5,22.5,53,0.0,13.4,83
2013-06-14,29.5,16.4,22.8,63,0.0,15.3,42
2013-06-15,25.6,19.0,22.0,67,0.5,14.1,97
2013-06-16,25.3,18.7,21.7,68,0.2,14.0,99
2013-06-17,26.2,18.3,22.0,63,0.0,12.0,98
2013-06-18,26.7,18.0,22.0,54,0.0,10.4,96
2013-06-19,28.3,17.8,22.2,54,0.0,15.7,63
2013-06-20,25.0,17.5,21.1,65,0.0,14.7,90
2013-06-21,26.3,17.7,21.5,60,0.0,14.7,77
2013-06-22,26.9,15.7,21.6,58,0.0,17.8,39
2013-06-23,25.3,17.0,21.3,68,0.0,15.3,53
2013-06-24,27.5,16.5,21.8,62,0.0,15.0,36
2013-06-25,26.8,16.2,21.5,63,0.0,14.4,69
2013-06-26,27.5,16.3,21.4,62,0.0,14.1,86
2013-06-27,28.5,15.9,21.6,61,0.0,16.9,52
2013-06-28,26.6,18.0,21.9,63,0.0,14.4,83
2013-06-29,28.2,15.9,21.8,59,0.0,17.4,31
2013-06-30,27.0,15.8,21.1,60,0.0,15.2,47
2013-07-01,26.7,15.6,21.4,60,0.0,17.0,64
2013-07-02,27.5,16.1,21.5,60,0.0,15.4,54
2013-07-03,26.9,16.1,21.6,64,0.0,14.5,46
2013-07-04,28.1,15.7,21.7,58,0.0,12.9,41
2013-07-05,30.0,14.9,22.4,57,0.0,19.5,80
2013-07-06,29.0,15.5,21.8,58,0.0,16.7,24
2013-07-07,27.7,16.9,21.5,57,0.0,12.6,43
2013-07-08,28.0,14.9,21.3,54,0.0,15.3,48
2013-07-09,27.9,16.5,21.6,59,0.0,15.1,100
2013-07-10,27.8,17.0,21.4,59,0.0,16.7,97
2013-07-11,27.5,16.2,21.4,60,0.0,17.3,89
2013-07-12,27.2,16.3,21.1,59,0.0,15.2,100
2013-07-13,27.4,16.3,21.1,60,0.0,15.7,92
2013-07-14,28.2,16.2,21.8,58,0.0,15.5,89
2013-07-15,28.2,15.8,21.5,58,0.0,16.7,66
2013-07-16,29.3,16.3,22.3,56,0.0,16.0,34
2013-07-17,29.9,15.6,22.4,59,0.0,19.2,44
2013-07-18,28.9,17.5,22.5,59,0.0,16.9,77
2013-07-19,27.8,17.6,21.9,60,0.0,15.7,85
2013-07-20,26.3,17.2,21.4,61,0.0,14.1,88
2013-07-21,26.4,17.1,21.2,60,0.0,14.6,70
2013-07-22,27.5,15.7,21.3,61,0.0,17.8,55
2013-07-23,26.2,16.8,21.0,60,0.0,16.4,78
2013-07-24,26.2,15.5,20.7,60,0.0,14.0,83
2013-07-25,28.1,17.3,22.1,56,0.0,15.8,46
2013-07-26,25.6,18.1,21.7,63,0.1,15.4,60
2013-07-27,26.2,17.5,21.3,64,0.7,15.1,83
2013-07-28,24.2,17.1,20.6,65,0.3,13.0,86
2013-07-29,28.7,15.6,22.1,56,0.0,13.8,95
2013-07-30,24.9,18.2,21.2,70,1.0,16.1,87
2013-07-31,25.3,17.1,21.5,57,0.0,19.0,74
2013-08-01,25.4,16.4,21.2,58,0.0,17.3,74
2013-08-02,26.5,15.2,20.9,67,0.0,16.9,64
